Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-09-06,433.4493103027344,446.2200012207031,448.510009765625,443.80999755859375,448.3999938964844,70758500,14.449999809265137,0.0561150200664997,0.9056611061096193,0.0382239259779453,3.0,1.0,1
2023-09-07,432.11846923828125,444.8500061035156,445.54998779296875,442.75,443.1099853515625,70355400,14.399999618530273,0.0,0.0,0.0,0.0,0.0,0
2023-09-08,432.7693176269531,445.5199890136719,447.1099853515625,444.5299987792969,444.8999938964844,61659700,13.84000015258789,0.0,0.0,0.0,0.0,0.0,0
2023-09-11,435.6154479980469,448.45001220703125,448.7699890136719,446.4700012207031,448.239990234375,60180100,13.800000190734863,0.0,0.0,0.0,0.0,0.0,0
2023-09-12,433.225830078125,445.989990234375,448.5299987792969,445.3900146484375,446.95001220703125,67565400,14.229999542236328,0.0,0.0,0.0,0.0,0.0,0
2023-09-13,433.73101806640625,446.510009765625,447.7099914550781,445.0799865722656,446.2200012207031,60199300,13.479999542236328,0.2805415987968445,0.5685420036315918,0.1509163379669189,3.5,12.0,1
2023-09-14,437.4708251953125,450.3599853515625,451.0799865722656,447.7200012207031,449.07000732421875,83430800,12.819999694824219,0.0,0.0,0.0,0.0,0.0,0
2023-09-15,432.2000427246094,443.3699951171875,447.4800109863281,442.9200134277344,447.1400146484375,111848900,13.789999961853027,0.0,0.0,0.0,0.0,0.0,0
2023-09-18,432.4534912109375,443.6300048828125,444.9700012207031,442.55999755859375,443.04998779296875,55752200,14.0,0.0,0.0,0.0,0.0,0.0,0
2023-09-19,431.5566711425781,442.7099914550781,443.2900085449219,439.94000244140625,442.67999267578125,66514600,14.109999656677246,0.0,0.0,0.0,0.0,0.0,0
2023-09-20,427.58917236328125,438.6400146484375,444.44000244140625,438.42999267578125,444.010009765625,82562600,15.140000343322754,0.0,0.0,0.0,0.0,0.0,0
2023-09-21,420.5218505859375,431.3900146484375,435.9700012207031,431.2300109863281,435.70001220703125,104095800,17.540000915527344,0.03553815931081769,0.39504506913098414,0.5694167939099398,2.727272727272727,11.0,1
2023-09-22,419.5762939453125,430.4200134277344,434.1000061035156,429.989990234375,432.45001220703125,100829700,17.200000762939453,0.792474627494812,0.1955114156007766,0.0120139829814434,3.75,12.0,1
2023-09-25,421.3406677246094,432.2300109863281,432.2699890136719,428.7200012207031,429.1700134277344,70874500,16.899999618530273,0.0,0.0,0.0,0.0,0.0,0
2023-09-26,415.1506652832031,425.8800048828125,429.82000732421875,425.0199890136719,429.0899963378906,96168400,18.940000534057617,0.0354318581521511,0.8257991075515747,0.138769045472145,3.0,1.0,1
2023-09-27,415.3163757324219,426.04998779296875,427.6700134277344,422.2900085449219,427.0899963378906,104705800,18.219999313354492,0.0,0.0,0.0,0.0,0.0,0
2023-09-28,417.72412109375,428.5199890136719,430.25,424.8699951171875,425.4800109863281,92258300,17.34000015258789,0.0,0.0,0.0,0.0,0.0,0
2023-09-29,416.7103271484375,427.4800109863281,431.8500061035156,425.9100036621094,431.6700134277344,115111300,17.520000457763672,0.4434662163257599,0.5242448449134827,0.0322889387607574,3.909090909090909,11.0,1
2023-10-02,416.54461669921875,427.30999755859375,428.6000061035156,424.4599914550781,426.6199951171875,83798600,17.610000610351562,0.0,0.0,0.0,0.0,0.0,0
2023-10-03,410.9687194824219,421.5899963378906,427.3699951171875,420.17999267578125,425.05999755859375,103760600,19.780000686645508,0.0,0.0,0.0,0.0,0.0,0
2023-10-04,413.96142578125,424.6600036621094,425.42999267578125,420.55999755859375,422.07000732421875,87453000,18.579999923706055,0.0,0.0,0.0,0.0,0.0,0
2023-10-05,413.80535888671875,424.5,425.3699951171875,421.1700134277344,424.3599853515625,70142700,18.489999771118164,0.0,0.0,0.0,0.0,0.0,0
2023-10-06,418.7184143066406,429.5400085449219,431.1300048828125,420.6000061035156,421.9700012207031,113273300,17.450000762939453,0.0,0.0,0.0,0.0,0.0,0
2023-10-09,421.3992004394531,432.2900085449219,432.8800048828125,427.010009765625,427.5799865722656,80374400,17.700000762939453,0.049810454249382,0.5726006627082825,0.3775888979434967,4.0,14.0,1
2023-10-10,423.5924987792969,434.5400085449219,437.2200012207031,432.5299987792969,432.94000244140625,78607300,17.030000686645508,0.0669504106044769,0.8705213069915771,0.0625283345580101,2.3636363636363638,11.0,1
2023-10-11,425.3276672363281,436.32000732421875,436.5799865722656,433.17999267578125,435.6400146484375,62451700,16.09000015258789,0.0289357770234346,0.4289682507514953,0.5420958995819092,2.2857142857142856,14.0,1
2023-10-12,422.7346496582031,433.6600036621094,437.3399963378906,431.2300109863281,436.95001220703125,81154200,16.690000534057617,0.0,0.0,0.0,0.0,0.0,0
2023-10-13,420.6290588378906,431.5,436.45001220703125,429.8800048828125,435.2099914550781,95143100,19.31999969482422,0.0,0.0,0.0,0.0,0.0,0
2023-10-16,425.0546569824219,436.0400085449219,437.1400146484375,433.57000732421875,433.82000732421875,75433200,17.209999084472656,0.0298977084457874,0.945506989955902,0.0245953537523746,3.0,1.0,1
2023-10-17,425.03515625,436.0199890136719,438.1400146484375,432.45001220703125,432.80999755859375,75324700,17.8799991607666,0.0780290141701698,0.8464158177375793,0.0755551308393478,2.909090909090909,11.0,1
2023-10-18,419.37158203125,430.2099914550781,435.17999267578125,429.0899963378906,434.19000244140625,93559800,19.219999313354492,0.0,0.0,0.0,0.0,0.0,0
2023-10-19,415.68682861328125,426.42999267578125,432.82000732421875,425.7300109863281,430.95001220703125,121323000,21.399999618530273,0.24945054948329917,0.7425693273544312,0.0079801483079791,3.1666666666666665,12.0,1
2023-10-20,410.57879638671875,421.19000244140625,426.5400085449219,421.0799865722656,425.9800109863281,123919900,21.709999084472656,0.0,0.0,0.0,0.0,0.0,0
2023-10-23,409.8672180175781,420.4599914550781,424.45001220703125,417.79998779296875,419.6099853515625,92035100,20.3700008392334,0.0299727190285921,0.9455357789993286,0.0244915001094341,5.0,1.0,1
2023-10-24,412.9573669433594,423.6300048828125,424.82000732421875,420.739990234375,422.6499938964844,78564200,18.969999313354492,0.0243974383920431,0.2034998834133148,0.7721027135848999,2.090909090909091,11.0,1
2023-10-25,407.0304870605469,417.54998779296875,421.9200134277344,417.0199890136719,421.8900146484375,94223200,20.190000534057617,0.0565950945019722,0.6654003262519836,0.2780045866966247,3.0,14.0,1
2023-10-26,402.156494140625,412.54998779296875,417.3299865722656,411.6000061035156,416.45001220703125,115156800,20.68000030517578,0.03697313927114005,0.5762985050678253,0.3867283910512924,2.5,2.0,1
2023-10-27,400.33355712890625,410.67999267578125,414.6000061035156,409.2099914550781,414.19000244140625,107367700,21.270000457763672,0.0,0.0,0.0,0.0,0.0,0
2023-10-30,405.1199035644531,415.5899963378906,416.67999267578125,412.2200012207031,413.55999755859375,86562700,19.75,0.0,0.0,0.0,0.0,0.0,0
2023-10-31,407.6641540527344,418.20001220703125,418.5299987792969,414.2099914550781,416.17999267578125,79665200,18.139999389648438,0.0,0.0,0.0,0.0,0.0,0
2023-11-01,412.01177978515625,422.6600036621094,423.5,418.6499938964844,419.20001220703125,98068100,16.8700008392334,0.0,0.0,0.0,0.0,0.0,0
2023-11-02,419.90771484375,430.760009765625,430.9200134277344,426.55999755859375,426.5799865722656,94938900,15.65999984741211,0.07697248458862302,0.8702143430709839,0.0528131648898124,3.769230769230769,13.0,1
2023-11-03,423.73870849609375,434.69000244140625,436.2900085449219,433.010009765625,433.1400146484375,100167800,14.90999984741211,0.0,0.0,0.0,0.0,0.0,0
2023-11-06,424.7135314941406,435.69000244140625,436.1499938964844,433.67999267578125,435.4700012207031,67831700,14.890000343322754,0.0301417093724012,0.9454829096794128,0.0243754349648952,4.0,1.0,1
2023-11-07,425.92230224609375,436.92999267578125,437.5899963378906,434.510009765625,435.69000244140625,64256100,14.8100004196167,0.0,0.0,0.0,0.0,0.0,0
2023-11-08,426.2342224121094,437.25,438.0899963378906,434.8699951171875,437.54998779296875,61746000,14.449999809265137,0.0,0.0,0.0,0.0,0.0,0
2023-11-09,422.9100646972656,433.8399963378906,438.4700012207031,433.3999938964844,438.42999267578125,83174400,15.289999961853027,0.0460094287991523,0.8311975002288818,0.1227930709719657,3.3125,16.0,1
2023-11-10,429.509521484375,440.6099853515625,440.92999267578125,433.8299865722656,435.9800109863281,89462200,14.170000076293945,0.0,0.0,0.0,0.0,0.0,0
2023-11-13,429.1001892089844,440.19000244140625,441.3299865722656,438.4200134277344,439.2300109863281,52236100,14.760000228881836,0.0299675110727548,0.945376992225647,0.0246554445475339,3.0,1.0,1
2023-11-14,437.42498779296875,448.7300109863281,450.05999755859375,446.0899963378906,446.32000732421875,97176900,14.15999984741211,0.0721743032336235,0.911672830581665,0.0161528661847114,3.1538461538461537,13.0,1
2023-11-15,438.35107421875,449.67999267578125,451.3800048828125,448.79998779296875,450.1099853515625,77327600,14.180000305175781,0.0,0.0,0.0,0.0,0.0,0
2023-11-16,438.88720703125,450.2300109863281,450.55999755859375,448.1199951171875,449.2200012207031,66665800,14.319999694824219,0.0,0.0,0.0,0.0,0.0,0
2023-11-17,439.43310546875,450.7900085449219,451.4200134277344,449.2900085449219,450.239990234375,83133200,13.800000190734863,0.0617030672729015,0.8763246536254883,0.0619723014533519,3.230769230769231,13.0,1
2023-11-20,442.815673828125,454.260009765625,455.1300048828125,450.5199890136719,450.5299987792969,69936200,13.40999984741211,0.0304350964725017,0.945381999015808,0.0241829566657543,3.0,1.0,1
2023-11-21,441.8505859375,453.2699890136719,454.1300048828125,451.9599914550781,453.17999267578125,49244600,13.350000381469727,0.0,0.0,0.0,0.0,0.0,0
2023-11-22,443.55645751953125,455.0199890136719,456.3800048828125,453.8900146484375,454.9800109863281,59394900,12.850000381469727,0.0,0.0,0.0,0.0,0.0,0
2023-11-24,443.8294372558594,455.29998779296875,455.5,454.7300109863281,455.07000732421875,29737400,12.460000038146973,0.0,0.0,0.0,0.0,0.0,0
2023-11-27,443.0301513671875,454.4800109863281,455.489990234375,454.0799865722656,454.6499938964844,50506000,12.6899995803833,0.054034799337387,0.8305216431617737,0.1154436022043228,3.8181818181818183,11.0,1
