Date,Adj Close,Close,High,Low,Open,Volume,VIX,puntaje_sent_fin_pos,puntaje_sent_fin_neu,puntaje_sent_fin_neg,recom_inv_llm,rows_per_day,has_news
2023-09-22,312.7198181152344,327.8900146484375,331.5400085449219,326.8299865722656,330.1000061035156,1669100,17.200000762939453,0.07750092968344681,0.8153881311416626,0.10711091011762619,3.5,10.0,1
2023-09-25,313.62579345703125,328.8399963378906,329.2900085449219,325.2799987792969,327.07000732421875,833300,16.899999618530273,0.01617318897375038,0.02472401357122828,0.9591027796268463,3.5714285714285716,14.0,1
2023-09-26,308.83807373046875,323.82000732421875,327.42999267578125,322.4200134277344,325.6099853515625,1481800,18.940000534057617,0.0,0.0,0.0,0.0,0.0,0
2023-09-27,307.0545959472656,321.95001220703125,325.0,318.9800109863281,324.9800109863281,1493000,18.219999313354492,0.0,0.0,0.0,0.0,0.0,0
2023-09-28,310.15423583984375,325.20001220703125,326.8399963378906,320.2099914550781,320.2099914550781,1389600,17.34000015258789,0.6401437669992447,0.35127319395542145,0.00858308630995445,3.8333333333333335,6.0,1
2023-09-29,308.5996398925781,323.57000732421875,327.9599914550781,322.2699890136719,327.20001220703125,1403900,17.520000457763672,0.0463366024196147,0.3479621708393097,0.605701208114624,3.0,1.0,1
2023-10-02,303.7641906738281,318.5,323.5799865722656,317.1000061035156,322.0299987792969,1303800,17.610000610351562,0.046746428279826974,0.6523975729942322,0.3008559877052903,3.0,12.0,1
2023-10-03,291.9569396972656,306.1199951171875,315.67999267578125,304.3900146484375,315.2699890136719,3118600,19.780000686645508,0.11216684182484936,0.8410337368647257,0.0467993964751561,3.6666666666666665,3.0,1
2023-10-04,294.3222961425781,308.6000061035156,309.05999755859375,303.4800109863281,304.8500061035156,1872000,18.579999923706055,0.0,0.0,0.0,0.0,0.0,0
2023-10-05,296.13433837890625,310.5,310.54998779296875,304.2099914550781,307.3599853515625,1584600,18.489999771118164,0.0131280366331338,0.0181208699941635,0.9687511324882508,2.0,1.0,1
2023-10-06,298.0227355957031,312.4800109863281,315.32000732421875,307.1700134277344,308.1099853515625,1595100,17.450000762939453,0.043885874961103674,0.5361178900514331,0.4199962019920349,3.857142857142857,7.0,1
2023-10-09,298.1466979980469,312.6099853515625,313.4800109863281,308.3699951171875,308.8999938964844,1094400,17.700000762939453,0.17344881640747187,0.02665267232805485,0.7998985648155212,3.5,2.0,1
2023-10-10,300.2067565917969,314.7699890136719,316.8500061035156,312.2900085449219,314.4700012207031,1193800,17.030000686645508,0.227512273598801,0.7320864078673449,0.04040135477076872,3.5454545454545454,11.0,1
2023-10-11,298.53778076171875,313.0199890136719,316.6300048828125,311.6000061035156,315.42999267578125,1672500,16.09000015258789,0.030433494597673347,0.5457131788134574,0.42385334149003023,3.5,2.0,1
2023-10-12,295.5144348144531,309.8500061035156,314.25,308.0199890136719,314.1499938964844,1727700,16.690000534057617,0.06256710236462261,0.02111180527852127,0.9163210300298837,3.6153846153846154,13.0,1
2023-10-13,294.9898376464844,309.29998779296875,316.17999267578125,308.1700134277344,312.0,1785200,19.31999969482422,0.0,0.0,0.0,0.0,0.0,0
2023-10-16,299.84442138671875,314.3900146484375,315.8999938964844,310.25,313.17999267578125,2273900,17.209999084472656,0.01807193858548997,0.0916399709880352,0.8902881398797037,3.2,10.0,1
2023-10-17,295.04705810546875,309.3599853515625,316.17999267578125,305.9100036621094,313.3800048828125,4123000,17.8799991607666,0.02527638524770731,0.01868123637841027,0.9560424264739541,2.8823529411764706,17.0,1
2023-10-18,287.98944091796875,301.9599914550781,307.2200012207031,301.4800109863281,307.0,3460300,19.219999313354492,0.0447673648595809,0.768059253692627,0.18717336654663078,3.0,6.0,1
2023-10-19,285.3476257324219,299.19000244140625,305.3399963378906,298.6300048828125,301.9599914550781,3211800,21.399999618530273,0.0,0.0,0.0,0.0,0.0,0
2023-10-20,286.16778564453125,300.04998779296875,303.25,298.1000061035156,298.5,2329000,21.709999084472656,0.0,0.0,0.0,0.0,0.0,0
